X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Bankrupt,Id
0.21274,0.05308,0.65844,13.405,1153.6,0,0.26275,17.84,0.488,0.94692,0.26293,4.95,0.60923,0.26275,65.166,5.601,18.84,0.26275,0.53842,31.042,1.0327,0.26292,0.43594,0.70576,0.82157,4.6589,1474,2.2824,2.6179,-1.0047,0.53879,85.319,4.2781,4.2781,0.26092,0.488,?,0.94692,0.53468,10.237,0.0059478,0.53878,125.76,94.719,5.126,12.623,66.709,0.22837,0.46797,13.405,0.05308,0.23375,3.2824,3.2824,273.15,0.53467,0.22466,0.46429,0.0,11.758,3.8535,39.701,9.1936,1.6916,0,9109
0.028542,0.46624,0.13178,1.4728,-6.5652,0.0,0.035128,1.1448,1.5872,0.53376,0.054251,0.12603,0.040225,0.035128,2665.4,0.13694,2.1448,0.035128,0.022132,33.94,0.97989,0.053069000000000005,0.017982,0.34523000000000004,0.51432,0.12280999999999999,2.7753,0.22355,3.77,0.28055,0.033456,65.669,5.5875,3.3403,0.038041000000000005,1.6116,1.4925,0.70992,0.023967,0.11841,0.19002,0.033435,86.81,52.87,0.19339,0.94328,34.591,0.024350999999999998,0.015342,0.88046,0.27871999999999997,0.17897,0.90545,1.2043,776.0,0.023967,0.053473,0.9782,0.33003,10.754,6.9037,64.095,5.6947,2.6925,0,3724
0.097187,0.61361,0.30667,1.7904,4.2736,0.25914,0.12534,0.45402,1.1163,0.27859,0.12534,0.32303,0.093502,0.12534,1509.9,0.24173,1.6297,0.12534,0.07901,55.684,1.1035,0.16002,0.061264,0.32716,0.27859,0.19585,1.126,1.0044,5.9127,0.38536,0.07901,99.655,3.6626,0.26078,0.16002,1.6045,2.0065,0.50419,0.10087,0.12976,0.11023,0.10087,148.25,92.568,0.40158,1.1666,62.157,0.13702,0.086377,1.1321,0.38801,0.27303,0.91247,1.6514,250840.0,0.10415,0.34885,0.89585,0.80978,6.5549,3.9431,89.276,4.0884,5.1958,0,2336
0.044476,0.63143,0.23688,1.474,-5.1953,-0.09121900000000001,0.054769000000000005,0.58513,1.6717,0.36946999999999997,0.13354000000000002,0.10959,0.032762,0.054769000000000005,4208.1,0.086738,1.5837,0.054769000000000005,0.032762,54.789,1.8498,0.076402,0.026605,0.11479,0.21827,0.070437,0.96995,0.89951,4.3248,0.31114,0.032762,114.3,3.2028,2.5351,0.075692,1.7343,6.1813,0.44805,0.045278,0.24077,0.27549,0.045703,134.57,79.78,0.17724,0.74285,57.219,0.076402,0.045703,1.1667,0.49978999999999996,0.31223,1.403,1.7014,5004.0,0.045278,0.12038,0.923,0.21268,6.662,4.5751,109.12,3.3449,6.3482,1,5057
0.0060674,0.78822,0.18007,1.2284,-48327,0,0.0060674,0.26867,5.3858,0.21178,0.0077418,0.0076975,0.00403,0.0060674,13255,0.027536,1.2687,0.0060674,0.0011265,2.5855,1.2982,-0.0094221,0.0011265,0.06886,0.047711,0.027536,-5.627,5.679,3.6951,0.14517,0.0013149,53.354,6.852,6.852,-0.0065052,5.3858,?,0.21178,-0.0012078,0.019495,4.2274,-0.0017494,64.581,61.995,0.15903,1.18,2.5783,-0.025059,-0.0046529,1.2284,0.78822,0.14594,6.679,6.679,892.36,-0.0012079,0.02865,1.0031,0.0,141.17,5.8876,53.419,6.8328,169.86,0,7877
-0.050389,0.14008,0.39879,3.8469,75.292,0,-0.050389,6.1388,1.8918,0.85992,-0.04626,-0.35972,0.0032815,-0.050389,8236.3,0.044316,7.1388,-0.050389,-0.026636,0.83269,0.77957,-0.046851,-0.026636,0.54742,0.83373,0.044316,-11.348,0.86482,3.9798,0.016601,-0.025211,26.371,13.841,13.841,-0.047074,1.8918,?,0.85992,-0.024884,0.78165,0.47911,-0.024766,82.845,82.012,-11.676,3.8161,0.81247,-0.10345,-0.054683,3.8469,0.14008,0.072249,1.8648,1.8648,3806.5,-0.024884,-0.058597,1.0266,0.0,438.34,4.4505,27.027,13.505,4.1025,0,8915
-0.069823,7.5337,-6.7199,0.10802,-934.43,-11.7,-0.069823,-0.86726,2.7385,-6.5337,-0.048182,-0.0092681,0.025677,-0.069823,39105,0.0093338,0.13274,-0.069823,-0.025497,0,1.8851,-0.048182,-0.025497,-4.3547,-7.1227,0.0093338,-2.2265,-36.087,1.9288,2.751,-0.017594,1006.5,0.36266,0.36266,0.0063497,2.7385,?,-6.5337,0.0023186,0.001068,2.7308,-0.017594,107.39,107.39,?,0.10802,0,-0.18832,-0.068768,0.10802,7.5337,2.7574,-35.087,-35.087,-570.43,0.0023186,0.010687,1.0253,0.0,?,3.3988,1004.1,0.3635,14.706,0,3244
0.00091679,0.33013000000000003,0.59142,2.8261,-30.737,0.0,0.00091679,2.0291,1.4833,0.66987,0.00091679,0.0028307,0.0078509,0.00091679,10347.0,0.035275,3.0291,0.00091679,0.00061807,163.52,0.84351,0.0,0.00061807,0.051419000000000006,0.63461,0.035275,?,6.9825,3.7538,0.20882,0.0023373,109.23,3.3415,3.2782,0.033572000000000005,1.4833,?,0.66987,0.022633,0.11967,1.0257,0,215.69,52.169,0.0013796,0.77425,224.12,-0.010728,-0.0072328,2.7725,0.32388,0.29927,7.9087,7.9087,3355.1,0.27039,0.0013686,0.73336,0,2.2321,6.9965,79.698,4.5798,17.512,0,1963
0.0038199,0.36469,0.051903,1.1922,-48.377,0.0062581,0.0052769,1.6086,1.0122,0.58663,0.0052769,0.019536,0.05019,0.0052769,3280.4,0.11127,2.7421,0.0052769,0.0065269,66.077,2.5675,0.019191,0.0047248,0.0090655,0.58663,0.10727,0.24026,0.076554,4.3845,0.43857,0.0065269,123.43,2.9571,0.052622,0.019191,0.8251,1.8572,0.68121,0.023736,0.067532,0.22003,0.023736,137.14,71.063,0.026099,0.65029,66.884,-0.01611,-0.019927,0.88298,0.27011,0.33817,0.86525,1.0048,1257.9,0.012054,0.0065117000000000005,0.98795,0.16122,5.5238,5.1363,121.94,2.9932,1.1925,0,8155
0.017028,0.85313,-0.0054989,0.99352,-3.0887,0,0.021704,0.17216,6.0861,0.14687,0.081986,0.025583,0.0093662,0.021704,5462.7,0.066817,1.1722,0.021704,0.0035662,2.2027,1.1826,0.081959,0.0027978,-0.11805,0.065914,0.061335,1.3596,-0.035,2.7907,0.12711,0.0039991,51.207,7.128,7.0884,0.038782,6.0861,?,0.14687,0.0063723,0.10477,0.24252,0.013467,45.22,43.017,0.46361,0.95023,2.2169,0.04666,0.0076666,0.988,0.84839,0.14029,0.93485,0.93485,-3.3960000000000004,0.0063723,0.11592999999999999,0.99647,0.0,165.7,8.485,50.881,7.1737,38.738,0,7527
-0.034386,0.55657,0.11413,1.2051,-28.115,-0.18597,-0.066246,0.72772,0.94921,0.40502,-0.066246,-0.11903,-0.025471,-0.066246,-5607.9,-0.065087,1.7967,-0.066246,-0.046579,57.276,1.2985,-0.067963,-0.024178,-0.21785,0.40502,-0.0078432,-0.45359,0.3466,4.7181,0.37575,-0.046579,135.58,2.6921,-0.12211,-0.067963,1.465,?,0.40502,-0.047786,0.049937,-0.48227,-0.047786,165,107.72,-0.15408,0.80408,54.367,-0.097984,-0.068895,1.2051,0.55657,0.37146,1.23,1.23,5963.9,-0.053509,-0.084899,1.0535,0,6.3726,3.3884,142.84,2.5554,4.3189,0,1985
0.14326,0.53148,0.10612,1.2091,2.9876,-0.091441,0.18059,0.88155,2.592,0.46852,0.19006,0.35584,0.11659,0.18059,641.92,0.5686,1.8816,0.18059,0.069671,12.183,0.98824,0.17754,0.055268,0.076702,0.051815,0.49836,18.752,0.27465,5.5497,0.17663,0.071139,76.945,4.7436,4.5296,0.18463,2.592,?,0.46852,0.071229,0.14637,0.059221,0.068494,75.947,63.765,1.6559,1.0386,13.117,0.055927,0.021577,1.1546,0.5075,0.21081,1.2126,1.2126,37626.0,0.071229,0.30576,0.93074,0.0,29.961,5.7242,71.464,5.1074,6.7085,0,5917
0.017709,0.77412,-0.46453,0.39993,-127.87,0.14312,0.021847,0.26617,1.0384,0.20605,0.021847,0.028222,0.046465,0.021847,3027,0.12058,1.2918,0.021847,0.010875,35.559,1.0809,0.055895,0.0088153,0.11209,0.20605,0.11524,0.28892,-0.67283,5.4237,0.38412,0.010875,146.05,2.4992,0.072205,0.055895,2.0322,?,0.20605,0.027823,0.0051179,0.19978,0.027823,55.529,19.97,0.090485,0.1471,36.925,-0.015603,-0.0077666,0.39993,0.77412,0.40013,0.29845,0.29845,-123240.0,0.036975,0.08594700000000001,0.96302,0.0,10.265,18.278,140.65,2.5951,2.9098,0,7537
0.0051012,0.56468,0.28354,1.5021,20.386,0,0.011307,0.77091,2.4882,0.43532,0.029342,0.020024,0.013435,0.011307,6165.8,0.059197,1.7709,0.011307,0.0045442,12.59,1.3626,0.02934,0.0020501,0.062902,0.33713,0.048208,1.6268,1.8682,3.4551,0.22612,0.010316,84.033,4.3435,4.3435,0.035495,2.4882,?,0.43532,0.014265,0.11,0.36577,0.011792,115.32,102.73,0.059436,1.3501,12.772,0.0072188,0.0029012,1.5021,0.56468,0.23023,2.8682,2.8682,808.58,0.014265,0.011718000000000001,0.99548,0.0,28.991,3.5531,82.835,4.4064,16.394,0,9755
0.20005,0.2559,0.52784,3.0626,89.85,0.51835,0.24815,2.9069,1.1893,0.74388,0.24815,0.96969,0.18048,0.24815,339.61,1.0748,3.9077,0.24815,0.16283,50.834,1.2144,0.24433,0.13127,0.64465,0.74388,0.88683,1.9068,2.4408,4.5322,-0.0030517,0.16283,72.895,5.0072,0.95476,0.24433,1.5353,?,0.74388,0.16033,1.0279,0.03102,0.16033,124.71,73.876,0.94257,2.2333,60.458,0.21744,0.14268,3.0626,0.2559,0.19971,3.4398,3.4398,17977.0,0.15918,0.26893,0.84082,0.0,7.1803,4.9407,61.292,5.9551,7.0469,0,4952
0.071734,0.58181,0.052196,1.1242,-3.6797,0.13475,0.090437,0.59041,1.0068,0.3435,0.090437,0.21514,0.094033,0.090437,1623.1,0.22488,1.7188,0.090437,0.064997,17.23,1.5342,0.098504,0.051555,0.16968,0.3435,0.19273,0.71279,0.098959,4.418,0.41144,0.064997,111.02,3.2876,0.16931,0.098504,1.4992,2.5201,0.50496,0.070795,0.022745,0.13771,0.070795,121.45,104.22,1.0921,0.96792,17.348,0.058103,0.041759,0.81221,0.42036,0.30417,0.65125,0.95735,1366.6,0.0067908,0.20883000000000002,0.99321,0.47001000000000004,21.184,3.5021,110.27,3.3101,2.638,0,9547
0.29576,0.16537,0.64275,4.8868,77.012,0,0.36878,5.0471,1.6961,0.83463,0.37667,2.2301,0.28599,0.36878,124.43,2.9333,6.0471,0.36878,0.21743,82.762,1.6944,0.37499,0.17438,0.79237,0.78855,2.4917,47.549,3.3496,3.1146,0.078824,0.21743,45.943,7.9446,7.9446,0.38233,1.6961,?,0.83463,0.22542,0.20359,0.01122,0.22109,166.66,83.898,0.76905,2.5612,106.85,0.25871,0.15253,4.8868,0.16537,0.12587,4.3496,4.3496,836.84,0.22542,0.35436,0.78329,0.0,4.4103,4.3505,35.587,10.257,8.8391,0,5340
0.097061,0.70291,0.14243,1.346,-34.657,0,0.097061,0.42266,1.9829,0.29709,0.12545,0.23576,0.072921,0.097061,1774.3,0.20571,1.4227,0.097061,0.048948,57.801,1.2367,0.12122,0.048948,0.10398,0.25848,0.20571,4.2699,0.31943,4.4269,0.34568,0.063158,80.958,4.5085,2.6406,0.12686,1.9829,0.82444,0.58832,0.063974,0.048486,0.13884,0.061131,98.322,40.521,0.30909,0.58321,61.751,0.073682,0.037158,0.78832,0.41168,0.2218,0.66629,1.3194,3806.7,0.063974,0.32671,0.95247,0.98026,6.3148,9.0077,75.779,4.8167,4.4472,0,2219
0.12589,0.42859,0.44245,2.138,-1.2362,0.26857,0.15964,1.3332,1.9956,0.57141,0.18272,0.41059,0.10169,0.15964,770.88,0.47348,2.3332,0.15964,0.079996,79.425,0.91975,0.18054,0.063085,0.47021,0.39468,0.39474,7.8225,2.6221,3.4429,0.20892,0.09089,77.152,4.7309,4.2917,0.15619,1.9956,9.9781,0.6112,0.078267,0.06699,0.063827,0.09047,147.28,67.852,0.28991,1.0211,86.169,0.13725,0.068776,1.9395,0.3888,0.21138,3.3863,3.6221,1226.7,0.078267,0.22032,0.92309,0.069633,4.5955,5.3794,71.114,5.1326,11.826,0,7969
-0.060571,0.10405,0.42404,5.0753,-1441.5,0,-0.060571,8.6105,2.7613,0.89595,-0.060571,-0.58212,-0.010755,-0.060571,-1278.9,-0.28541,9.6105,-0.060571,-0.021936,8.187,0.69064,-0.060571,-0.021936,-0.16096,-0.15759,-0.28541,?,0.89858,2.9888,0.030574,-0.021936,13.365,27.324,27.324,-0.080383,2.7613,?,0.89595,-0.029111,0.20495,-0.11679,-0.021936,66.988,58.801,-0.97797,4.48,7.9514,-0.091445,-0.033117,5.0753,0.10405,0.036598,1.8986,1.8986,413.3,-0.029111,-0.067606,1.0296,0.0,44.583,6.2074,13.754,26.537,5.8513,0,8876
0.060784,0.42337,0.0045237,1.0122,-12.66,0,0.060784,1.362,1.1817,0.57663,0.064833,0.16378,0.079744,0.060784,1639.8,0.22259,2.362,0.060784,0.051436,12.22,0.94213,0.064832,0.051436,0.2068,0.066539,0.22259,16.013,0.0072456,3.7943,0.2948,0.053899,123.87,2.9467,2.5832,0.088102,1.1817,299.51,0.57776,0.074553,0.20809,0.14358,0.054862,92.177,79.957,1.5363,0.90559,13.205,0.031379,0.026554,0.88733,0.37114,0.33937,0.9236,0.92539,28.17,0.074553,0.10540999999999999,0.94885,0.0019460999999999999,29.868,4.5649,114.63,3.1841,1.8928,0,5521
-0.0019984,0.30176,0.2562,1.8639,17.615,0,-0.0019984,2.3139,3.2978,0.69824,0.043965,-0.0067385,0.044479,-0.0019984,750.89,0.48609,3.3139,-0.0019984,-0.00060599,11.457,0.97668,0.013589,-0.00060599,-0.1203,0.67266,0.48609,0.29565,0.57283,3.3983,0.073567,-0.00060599,33.113,11.023,10.833,0.028777,3.2978,?,0.69824,0.0087262,0.19946,0.061987,0.0041207,54.633,43.175,-0.019305,1.5148,11.558,-0.13509,-0.040965,1.8318,0.29656,0.09072,1.5612,1.5612,641.0,0.0087262,-0.002862,1.0006,0.0,31.857,8.4539,32.824,11.12,7.3735,0,7839
0.03868,0.55939,0.082838,1.291,-60.739,0,0.049071,0.78767,0.98145,0.44061,0.071927,0.17239,0.10799,0.049071,1926.4,0.18947,1.7877,0.049071,0.049999,84.137,1.0873,0.07165,0.039411,0.19135,0.43129,0.1709,3.135,0.13097,3.7295,0.56772,0.068077,113.15,3.2258,1.6415,0.063214,0.98145,1.0678,0.57289,0.064408,0.014476,0.14503,0.073004,135.14,50.999,0.064408,0.49623,89.929,0.014732,0.01501,0.65695,0.28465,0.31,0.69661,0.90575,444.38,0.064408,0.087787,0.95059,0.30022,4.3382,7.1569,105.86,3.4479,1.5517,0,9517
-0.32823,1.0378,-0.080069,0.86544,-43.822,-0.39753,-0.32823,-0.036452,1.1909999999999998,-0.037831,-0.32823,-0.55162,-0.2716,-0.32823,-1171.1,-0.31168,0.96355,-0.32823,-0.2756,12.794,1.0152,0,-0.2756,-0.44424,-0.21635,-0.31168,?,-0.16508,2.9386,0.85039,-0.55119,208.89,1.7473,1.0018,0.028179,1.191,?,-0.037831,0.02366,0.049048,7.2634,0,148.88,136.08,-7.8624,0.79528,14.656,-0.0047629,-0.003999,0.49619,0.59503,0.57231,-0.077996,-0.077996,-69.514,0.12703,8.6763,0.87298,0.0,28.529,2.6822,182.36,2.0016,2.4555,0,8634
0.23853,0.76146,0.15369,1.2023,-129.81,0,0.23853,0.31327,0.9914799999999999,0.23854,0.24134,0.31397,0.25032,0.23853,1119.9,0.32593,1.3133,0.23853,0.24058,153.17,1.0462,0.23832,0.24058,0.7573,0.23853,0.32593,84.789,1.775,4.4585,0.43639,0.24058,365.26,0.99928,0.99701,0.2323,0.99148,?,0.23854,0.2343,0.44314,0.10236,0.24036,212.32,59.151,0.5733,0.65464,200.04,0.22866,0.23062,1.1996,0.75973,1.0007,2.755,2.755,4416.9,0.2343,0.9999600000000001,0.76256,0.0,2.383,6.1706,279.68,1.305,11.451,0,5835
0.060896,0.45652,0.21185,1.4641,-15.716,0.24605,0.075646,1.0974,1.0374,0.50099,0.075646,0.1657,0.043187,0.075646,1680.9,0.21714,2.1905,0.075646,0.032956,17.99,0.56141,0.075197,0.02653,0.30719,0.50099,0.18483,0.33986,0.63881,5.8643,0.19783,0.032956,75.31,4.8467,0.16472,0.075197,2.3092,?,0.50099,0.032761,0.43089,0.1521,0.032761,75.002,57.012,0.53827,1.2162,18.663,0.051715,0.02253,1.4641,0.45652,0.20633,1.5107,1.5107,155010.0,0.036054,0.12155,0.96395,0.0,20.289,6.4022,72.594,5.0279,6.9214,0,6621
0.056049,0.67821,0.32425,1.6376,22.757,0.22717,0.072609,0.41293,1.0302,0.28005,0.072609,0.14279,0.038311,0.072609,2789.1,0.13087,1.4745,0.072609,0.031341,28.476,1.0482,0.080762,0.024193,0.28785,0.28005,0.10645,0.35914,1.9388,4.9464,0.23308,0.031341,82.538,4.4222,0.11908,0.080762,2.3415,3.8422,0.44975,0.03486,0.2765,0.23008,0.03486,109.05,80.573,0.31011,1.2822,29.337,0.064615,0.027891,1.2279,0.50851,0.22613,1.6746,2.6893,28661.0,0.029343,0.20014,0.97066,0.60596,12.818,4.5301,80.116,4.5559,13.853,0,4697
0,0.37234,-0.095227,0.72684,-155.95,0.17657,0.17847,1.6857,0.47048999999999996,0.62766,0.18642,0.51196,0.43986,0.17847,656.7,0.55581,2.6857,0.17847,0.37934,21.851,0.95886,0.16069,0,0.40302,0.23703,0.076478,20.225,-0.12755,6.3174,0.42661,0.37934,406.11,0.89878,0.8415,0.15716,0.47049,9.4914,0.65139,0.33404,0.49232,0.065612,0.34153,63.426,41.576,0,0.64604,32.811,0.13221,0.28101,0.68052,0.34861,1.1126,0.84067,0.87245,-197780.0,0.33404,0.0,0.64659,0.037805,16.704,8.7792,270.45,1.3496,0.63016,0,3001
-0.1419,0.38497,0.21151,1.5494,2.0486,0,0.1419,1.5976,3.6808,0.61503,0.1419,0.36861,0.11733,0.1419,325.36,1.1219,2.5976,0.1419,0.038552,19.099,0.88397,0,-0.038552,0.31059,0.40674,0.38463,?,0.52417,2.3837,0.10333,0.077226,43.251,8.4391,8.4391,0.0020127,3.6808,?,0.61503,0.00054681,0.017392,0.044253,0,58.484,39.385,-0.73676,1.0491,21.639,-0.28997,-0.078779,1.5494,0.38497,0.1185,1.5242,1.5242,51.178000000000004,0.11738,-0.23071999999999998,0.88262,0.0,19.111,9.2674,38.174,9.5614,9.1217,0,4098
0.03057,0.67692,0.10847,1.1749,-52.984,-0.0050447,0.03057,0.34828,1.022,0.23575,0.03057,0.049307,0.030214,0.03057,3801.5,0.096014,1.4773,0.03057,0.014211,40.076,1.4273,0.056158,0.014211,-0.0050447,0.23575,0.096014,0.26681,0.39947,4.4421,0.29731,0.014211,107.52,3.3948,0.082962,0.056158,2.2774,8.649,0.29267,0.026107,0.34573,0.24569,0.026107,87.235,47.159,0.12943,0.794,40.958,0.021735,0.010104,1.0762,0.62,0.29457,0.86824,1.0779,3001.8,0.021548,0.12967,0.97845,0.24143,9.1078,7.7397,105.2,3.4695,7.9222,0,5180
0.004287,0.48482,0.28632,1.5977,-6.0629,0.009304,0.0049212,1.0626,2.1753,0.51518,0.015786,0.010274,0.019288,0.0049212,4217.6,0.086543,2.0626,0.0049212,0.0022623,53.602,0.97661,0.014845,0.0019708,0.083738,0.47203,0.085235,1.3663,1.2201,3.8213,0.20265,0.0056401,83.152,4.3896,4.337,0.07265,2.1753,76.774,0.52099,0.033398,0.095279,0.31149,0.0068242,120.76,67.157,0.01342,0.93083,55.454,-0.022192,-0.010202,1.5786,0.47901,0.22781,2.1954,2.2201,1897.6,0.033398,0.0083213,0.99777,0.011273,6.8094,5.435,80.374,4.5412,9.2697,0,7805
0.33496,0.42699,0.30056,1.8092,-2.0356,0,0.41659,1.342,3.4033,0.57301,0.46546,1.1216,0.13639,0.41659,335.74,1.0871,2.342,0.41659,0.12241,29.854,1.1672,0.4341,0.098422,0.86218,0.54561,0.89597,8.8817,0.91628,3.5623,0.095787,0.12977,45.242,8.0678,7.0177,0.40686,3.4033,7.0825,0.62859,0.11955,0.37659,0.029547,0.12755,57.067,27.214,1.2033,1.0598,33.907,0.38649,0.11356,1.5738,0.37141,0.12395,1.7469,1.9163,1097.0,0.11955,0.5845600000000001,0.87987,0.09698899999999999,12.226,13.412,39.833,9.1632,10.375,0,6010
-0.061189,0.84786,0.30321,1.4585,28.835,-4.4183,-0.06413,0.17945,3.2621,0.15214,-0.053602,-0.096973,-0.016862,-0.06413,-5626,-0.064877,1.1794,-0.06413,-0.019659,2.864,1.0389,-0.065008,-0.018758,-0.50811,-1.1325,-0.061408,-6.1748,8.5476,3.7058,0.14022,-0.019652,72.512,5.0337,3.9262,-0.06681,3.2621,?,0.15214,-0.020481,0.6081,-0.50572,-0.019928,62.926,60.062,-2.3905,1.4198,2.8066,-0.074132,-0.022725,1.1376,0.66132,0.19866,4.289,4.289,1540.0,-0.020481,-0.40218000000000004,1.0195,0.0,127.44,6.077,73.997,4.9326,91.96,0,2950
0.024702,0.16882,0.32574,4.4086,26.685,0.22196,0.032282,4.9079,1.036,0.82857,0.032282,0.3378,0.080473,0.032282,579.05,0.63034,5.9233,0.032282,0.024411,63.163,0.98875,0.051957,0.018679,0.27667,0.82857,0.58544,0.40704,0.56289,4.5396,0.11181,0.024411,27.326,13.357,0.30776,0.051957,1.3316,2.6272,0.90183,0.03929,0.30084,0.044018,0.03929,108.35,45.188,0.10794,2.014,65.436,-0.022178,-0.016771,2.4955,0.095565,0.074866,1.4318,1.5584,11283.0,0.034724,0.029812,0.96528,0.088416,5.7787,8.0773,26.377,13.838,2.2851,0,5859
0.05037,0.59666,0.029555,1.1295,-42.657,0.41761,0.064031,0.67388,1.1376,0.40208,0.064031,0.28053,0.12879,0.064031,1969.4,0.18533,1.676,0.064031,0.074573,38.22,0.81399,0.10386,0.058663,0.52285,0.40208,0.16244,1.376,0.039821,4.1099,0.68784,0.074573,110.37,3.307,0.17406,0.10386,0.86237,0.45571,0.7705,0.12096,0.12982,0.13042,0.12096,96.994,58.774,0.56023,0.73557,43.478,0.057308,0.066744,0.43207,0.22825,0.30239,0.54174,1.0381,380.64,0.12092,0.12527,0.87908,0.9162799999999999,9.5499,6.2102,97.027,3.7618,1.1569,0,3660
0.061844,0.541,0.45216,1.8358,-22.419,0,0.078264,0.84843,1.2566,0.459,0.089689,0.14467,0.064769,0.078264,2426.1,0.15044,1.8484,0.078264,0.062281,103.31,1.0222,0.088248,0.049214,0.34188,0.37208,0.12009,7.7241,66.077,3.6049,0.16167,0.064193,168.95,2.1605,2.1605,0.087825,1.2566,?,0.459,0.069889,0.93699,0.19736,0.070226,141.23,37.925,0.17388,1.1783,111.07,0.085122,0.067738,1.8358,0.541,0.46287,67.077,67.077,1820.7,0.069889,0.13474,0.93783,0.0,3.5331,9.6243,157.14,2.3228,183.64,0,4610
0.060887,0.55207,-0.175,0.68047,-174.52,0.0085003,0.070061,0.68579,1.1182,0.3786,0.070061,0.12792,0.13854,0.070061,1467.1,0.24879,1.8114,0.070061,0.070672,53.083,1.086,0.088011,0.061418,-0.002029,0.3786,0.23217,0.99274,-0.27897,5.9264,0.5439,0.070672,225.49,1.6187,0.15942,0.088011,1.0231,52.111,0.38298,0.088778,0.16589,0.11687,0.088778,103.76,50.679,0.4223,0.41722,59.359,0.020725,0.020905,0.67506,0.54768,0.61777,0.60352,0.61051,-147720.0,0.10572,0.16082,0.89428,0.011581999999999999,6.876,7.2023,201.65,1.8101,1.5803,0,4279
0.076746,0.44317,0.52159,2.7481,-25.833,0,0.094123,1.2565,1.4165,0.55683,0.12664,0.31545,0.081302,0.094123,1404.6,0.25986,2.2565,0.094123,0.066449,156.31,0.96075,0.12064,0.054181,0.29234,0.33193,0.22065,3.7102,2.8972,3.915,0.2844,0.08007,83.516,4.3704,2.9426,0.11242,1.4165,4.2109,0.60751,0.079368,0.15877,0.10426,0.08517,199.08,42.773,0.12652,0.71508,169.79,0.099601,0.070316,1.8503,0.29838,0.22881,3.093,3.3744,4288.9,0.079368,0.13783,0.93594,0.09099700000000001,2.3351,8.5334,76.887,4.7472,7.8679,0,5556
0.036623,0.74072,-0.10141,0.85938,-119.17,0.10748,0.045101,0.31479,1.0326,0.23317,0.045101,0.062538,0.062553,0.045101,3269.6,0.11163,1.35,0.045101,0.034118,84.962,1.0223,0.039279,0.027704,0.1304,0.23317,0.10019,0.30682,-0.26671,4.3867,0.54849,0.034118,205.62,1.7752,0.053028,0.039279,1.3491,15.96,0.25273,0.029714,0.02483,0.31681,0.029714,166.18,81.218,0.11902,0.4327,87.731,0.0016904,0.0012788,0.83669,0.72117,0.56333,0.61322,0.66464,-2470.5,0.031562,0.15705999999999998,0.96844,0.08385,4.296,4.4941,199.13,1.833,3.4765,0,4917
-0.016131,0.62647,0.026563999999999997,1.0543,-62.525,-0.0016003,-0.017317,0.59625,1.6223,0.37353000000000003,0.016815,-0.035373,0.032033,-0.017317,4400.0,0.082954,1.5963,-0.017317,-0.010674,67.191,1.2229,-0.012199,-0.0099433,-0.082735,0.33186,0.084847,-0.35739,0.054898,4.4106,0.38382,-0.0038111,108.96,3.3498,2.6177,-0.017580000000000002,1.6223,2.3688,0.46534,-0.010836,0.0091696,0.3658,-0.0075192,115.11,47.919,-0.054015,0.44423,66.471,-0.081484,-0.050227,0.82386,0.48956000000000005,0.29853,0.77195,0.96168,683.78,-0.010836,-0.043186,1.0104,0.24578,5.4322,7.6171,110.14,3.3139,3.3527,0,3557
0.1035,0.2842,0.34102,2.3,116.13,0,0.10458,2.5187,0.93616,0.7158,0.11061,0.39868,0.13003,0.10458,852.16,0.42833,3.5187,0.10458,0.11171,30.261,1.0724,0.10494,0.11056,0.20422,0.71243,0.42454,17.4,0.85972,4.6336,0.045635,0.11562,115.19,3.1686,2.9246,0.10498,0.93616,42.645,0.72813,0.11214,0.92366,0.077595,0.11209,140.77,110.51,1.3336,2.0041,34.083,0.08779,0.093777,2.1229,0.26232,0.3156,1.8046,1.8356,14667.0,0.11214,0.1446,0.88905,0.017222,12.062,3.303,102.28,3.5688,2.3601,0,3400
0.0055607,0.25561,0.24091,3.0568,103.11,0.079086,0.013543,2.9063,1.0303,0.74289,0.013543,0.11563,0.077877,0.013543,1768,0.20645,3.9122,0.013543,0.019985,32.143,1.0377,0.017657,0.0082062,0.10561,0.74289,0.17522,0.26847,0.37527,4.5712,0.15494,0.019985,65.002,5.6152,0.069077,0.017657,0.68878,2.1544,0.88138,0.026057,1.321,0.14773,0.026057,109.51,77.371,0.093184,2.5473,33.118,-0.021572,-0.031834,1.4007,0.11713,0.17809,1.1572,1.3729,8976.1,0.029428,0.0074852,0.97057,0.18642,11.355,4.7175,63.089,5.7855,1.0556,0,3906
